,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2001-02,19,SAS,NBA,PG,77,2267,100%,,,,,+4.7,-5.7,87,30,78,10,54,0,743,6,42
2002-03,20,SAS,NBA,PG,82,2774,99%,1%,,,,+8.6,+8.4,95,51,66,25,76,0,966,10,49
2003-04,21,SAS,NBA,PG,75,2577,100%,,,,,+8.3,+0.6,91,54,57,15,89,0,927,15,45
2004-05,22,SAS,NBA,PG,80,2735,99%,1%,,,,+9.5,+1.7,92,71,55,21,114,0,1134,31,77
2005-06,23,SAS,NBA,PG,80,2715,92%,8%,,,,+10.4,+7.3,111,68,41,32,154,9,1065,48,78
2006-07,24,SAS,NBA,PG,77,2499,99%,1%,,,,+10.4,+3.1,77,57,48,21,153,13,997,35,69
2007-08,25,SAS,NBA,PG,69,2312,96%,4%,,,,+7.8,+5.8,65,62,32,13,161,7,980,28,68
2008-09,26,SAS,NBA,PG,72,2456,100%,,,,,+6.1,+5.5,71,76,35,14,165,12,1179,38,92
2009-10,27,SAS,NBA,PG,56,1728,100%,,,,,+6.2,+0.9,73,50,37,11,116,8,741,29,65
2010-11,28,SAS,NBA,PG,78,2528,100%,,,,,+6.4,-0.4,89,60,43,25,121,9,1192,31,81
2011-12,29,SAS,NBA,PG,60,1923,99%,1%,,,,+10.6,+6.6,82,49,34,7,101,10,1071,24,51
2012-13,30,SAS,NBA,PG,66,2174,98%,2%,,,,+10.5,+8.0,82,58,38,11,118,9,1168,30,64
2013-14,31,SAS,NBA,PG,68,1997,95%,5%,,,,+6.9,-2.5,72,48,36,10,82,7,897,19,53
2014-15,32,SAS,NBA,PG,68,1953,98%,2%,,,,+5.6,-1.9,73,50,52,8,59,4,788,16,46
2015-16,33,SAS,NBA,PG,72,1980,92%,8%,,,,+10.8,-1.3,57,51,46,4,63,7,841,11,39
2016-17,34,SAS,NBA,PG,63,1587,99%,2%,,,,+6.2,-2.9,55,21,44,7,53,5,639,14,42
2017-18,35,SAS,NBA,PG,55,1071,72%,28%,,,,-1.1,-5.6,40,18,19,2,30,2,463,6,22
2018-19,36,CHO,NBA,PG,56,1003,64%,36%,,,,-1.0,+0.5,40,14,18,5,51,3,502,14,40
Career,,,NBA,,1254,38279,96%,4%,,,,+7.6,+2.1,1352,888,779,241,1760,105,16293,405,1023
,,,,,,,,,,,,,,,,,,,,,,
17 seasons,,SAS,NBA,,1198,37276,97%,3%,,,,+7.9,+2.1,1312,874,761,236,1709,102,15791,391,983
1 season,,CHO,NBA,,56,1003,64%,36%,,,,-1.0,+0.5,40,14,18,5,51,3,502,14,40
