Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1978-79,24,SEA,NBA,C,15,NA,205,6.6,12.9,0.509,4.1,7,0.581,5,8.4,13.4,3.2,0.2,0.2,2,6.3,17.2,NA,114,102
Career,NA,,NBA,,15,NA,205,6.6,12.9,0.509,4.1,7,0.581,5,8.4,13.4,3.2,0.2,0.2,2,6.3,17.2,NA,114,102
