Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2012-13,27,BRK,NBA,PF,53,0,499,7.7,20,0.384,4,11.7,0.343,3.7,8.3,0.442,1,1.2,0.818,3.6,6.7,10.3,2.5,1.4,0.9,2.2,5.7,20.4,NA,105,107
2013-14,28,BRK,NBA,SF,72,7,1396,8.3,19.9,0.418,5.1,13.1,0.39,3.2,6.8,0.472,1.7,2.3,0.71,2.3,7.7,10,2.1,1.1,0.9,2,5.4,23.4,NA,108,109
2014-15,29,BRK,NBA,PF,40,4,892,7.1,18.5,0.382,3.6,11.2,0.321,3.5,7.3,0.476,1.9,2.7,0.717,1.6,9.7,11.3,2.7,0.8,0.9,3.1,4.3,19.7,NA,95,107
2015-16,30,PHO,NBA,PF,79,1,1686,9.6,22.5,0.427,5.2,13.3,0.393,4.4,9.2,0.476,3.5,4.5,0.774,1.6,7.1,8.7,2.6,0.9,0.6,2.4,4.6,27.9,NA,111,110
2016-17,31,MIL,NBA,PF,70,2,1133,7,18.7,0.373,4.7,13.7,0.341,2.3,5.1,0.46,1.6,2,0.778,0.5,6.8,7.3,2.2,0.5,0.6,1.7,4.9,20.2,NA,99,113
2017-18,32,MIL,NBA,PF,10,0,159,7.8,17.9,0.439,6.6,14.1,0.467,1.3,3.8,0.333,0,0,NA,0.9,6.3,7.2,3.1,1.3,0.3,2.2,4.4,22.3,NA,113,113
Career,NA,,NBA,,324,14,5765,8.2,20.2,0.406,4.8,12.9,0.371,3.4,7.3,0.468,2.1,2.8,0.755,1.7,7.5,9.2,2.4,0.9,0.7,2.3,4.9,23.3,NA,105,110
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BRK,NBA,,165,11,2787,7.8,19.5,0.401,4.4,12.3,0.362,3.4,7.2,0.467,1.6,2.2,0.723,2.3,8.2,10.5,2.4,1.1,0.9,2.4,5.1,21.7,NA,103,108
2 seasons,NA,MIL,NBA,,80,2,1292,7.1,18.6,0.381,4.9,13.7,0.357,2.2,4.9,0.448,1.4,1.8,0.778,0.5,6.7,7.3,2.3,0.6,0.5,1.7,4.8,20.5,NA,101,113
1 season,NA,PHO,NBA,,79,1,1686,9.6,22.5,0.427,5.2,13.3,0.393,4.4,9.2,0.476,3.5,4.5,0.774,1.6,7.1,8.7,2.6,0.9,0.6,2.4,4.6,27.9,NA,111,110
