Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2012-13,27,BRK,NBA,PF,53,0,499,71,185,0.384,37,108,0.343,34,77,0.442,0.484,9,11,0.818,33,62,95,23,13,8,20,53,188
2013-14,28,BRK,NBA,SF,72,7,1396,221,529,0.418,136,349,0.39,85,180,0.472,0.546,44,62,0.71,60,206,266,57,29,23,54,143,622
2014-15,29,BRK,NBA,PF,40,4,892,122,319,0.382,62,193,0.321,60,126,0.476,0.48,33,46,0.717,27,167,194,46,14,16,53,74,339
2015-16,30,PHO,NBA,PF,79,1,1686,332,777,0.427,181,460,0.393,151,317,0.476,0.544,120,155,0.774,55,247,302,89,32,21,84,159,965
2016-17,31,MIL,NBA,PF,70,2,1133,156,418,0.373,104,305,0.341,52,113,0.46,0.498,35,45,0.778,11,151,162,48,12,13,37,109,451
2017-18,32,MIL,NBA,PF,10,0,159,25,57,0.439,21,45,0.467,4,12,0.333,0.623,0,0,NA,3,20,23,10,4,1,7,14,71
Career,NA,,NBA,,324,14,5765,927,2285,0.406,541,1460,0.371,386,825,0.468,0.524,241,319,0.755,189,853,1042,273,104,82,255,552,2636
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,BRK,NBA,,165,11,2787,414,1033,0.401,235,650,0.362,179,383,0.467,0.515,86,119,0.723,120,435,555,126,56,47,127,270,1149
2 seasons,NA,MIL,NBA,,80,2,1292,181,475,0.381,125,350,0.357,56,125,0.448,0.513,35,45,0.778,14,171,185,58,16,14,44,123,522
1 season,NA,PHO,NBA,,79,1,1686,332,777,0.427,181,460,0.393,151,317,0.476,0.544,120,155,0.774,55,247,302,89,32,21,84,159,965
