,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2012-13,27,BRK,NBA,PF,53,499,.384,19.2,.416,.135,.103,.043,.135,.584,.442,.440,.316,.375,.560,.343,.735,.016,2,.973,.111,.500,2,0
2013-14,28,BRK,NBA,SF,72,1396,.418,19.4,.340,.151,.081,.049,.057,.660,.472,.513,.442,.423,.467,.390,.553,.021,8,.971,.143,.400,4,0
2014-15,29,BRK,NBA,PF,40,892,.382,18.0,.395,.201,.103,.022,.072,.605,.476,.531,.424,.286,.435,.321,.633,.016,5,.984,.083,.625,1,0
2015-16,30,PHO,NBA,PF,79,1686,.427,17.9,.408,.129,.134,.069,.076,.592,.476,.670,.413,.370,.356,.393,.536,.013,10,.950,.096,.364,1,0
2016-17,31,MIL,NBA,PF,70,1133,.373,20.9,.270,.115,.055,.045,.055,.730,.460,.542,.435,.316,.435,.341,.750,.012,4,.971,.197,.333,2,0
2017-18,32,MIL,NBA,PF,10,159,.439,22.0,.211,.053,.053,.053,.053,.789,.333,.333,.333,.333,.333,.467,1.000,.000,0,1.000,.133,.500,0,0
Career,,,NBA,,324,5765,.406,19.0,.361,.140,.098,.051,.071,.639,.468,.563,.413,.368,.429,.371,.606,.015,29,.967,.129,.399,10,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,BRK,NBA,,165,2787,.401,18.9,.371,.164,.092,.040,.076,.629,.467,.509,.411,.390,.487,.362,.615,.018,15,.974,.120,.462,7,0
2 seasons,,MIL,NBA,,80,1292,.381,21.1,.263,.107,.055,.046,.055,.737,.448,.529,.423,.318,.423,.357,.768,.011,4,.976,.189,.348,2,0
1 season,,PHO,NBA,,79,1686,.427,17.9,.408,.129,.134,.069,.076,.592,.476,.670,.413,.370,.356,.393,.536,.013,10,.950,.096,.364,1,0
