,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2012-13,27,BRK,NBA,24:52,5,10,3,7,3,6,2,3,5,5,8,3,2,2,2,4,14,14.4
2013-14,28,BRK,NBA,32:52,12,18,7,12,5,9,5,8,4,9,13,4,2,3,3,5,34,29.0
2014-15,29,BRK,NBA,42:59,9,15,5,11,5,6,5,7,4,14,15,4,3,2,5,5,26,25.6
2015-16,30,PHO,NBA,39:05,12,23,6,13,7,13,8,9,4,9,12,4,2,2,5,6,30,18.7
2016-17,31,MIL,NBA,30:40,8,12,7,9,4,7,5,5,3,8,8,3,1,1,2,5,25,20.6
2017-18,32,MIL,NBA,23:44,6,11,5,9,2,3,0,0,1,5,5,4,1,1,2,4,16,10.1
Career,,,,42:59,12,23,7,13,7,13,8,9,5,14,15,4,3,3,5,6,34,29.0
3 Seasons,,BRK,NBA,42:59,12,18,7,12,5,9,5,8,5,14,15,4,3,3,5,5,34,29.0
2 Seasons,,MIL,NBA,30:40,8,12,7,9,4,7,5,5,3,8,8,4,1,1,2,5,25,20.6
1 Season,,PHO,NBA,39:05,12,23,6,13,7,13,8,9,4,9,12,4,2,2,5,6,30,18.7
