Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,25,TOT,BAA,NA,33,NA,NA,61,191,0.319,60,91,0.659,NA,7,71,182
1947-48,25,CHS,BAA,NA,19,NA,NA,9,47,0.191,11,20,0.55,NA,2,22,29
1947-48,25,PRO,BAA,NA,14,NA,NA,52,144,0.361,49,71,0.69,NA,5,49,153
1948-49,26,TOT,BAA,NA,36,NA,NA,32,84,0.381,36,53,0.679,NA,12,65,100
1948-49,26,WSC,BAA,NA,13,NA,NA,8,21,0.381,9,12,0.75,NA,1,16,25
1948-49,26,BLB,BAA,NA,23,NA,NA,24,63,0.381,27,41,0.659,NA,11,49,75
1949-50,27,DNN,NBA,NA,62,NA,NA,204,514,0.397,186,264,0.705,NA,94,213,594
Career,NA,,TOT,NA,131,NA,NA,297,789,0.376,282,408,0.691,NA,113,349,876
,NA,,BAA,NA,69,NA,NA,93,275,0.338,96,144,0.667,NA,19,136,282
,NA,,NBA,NA,62,NA,NA,204,514,0.397,186,264,0.705,NA,94,213,594
,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,DNN,NBA,NA,62,NA,NA,204,514,0.397,186,264,0.705,NA,94,213,594
1 season,NA,BLB,BAA,NA,23,NA,NA,24,63,0.381,27,41,0.659,NA,11,49,75
1 season,NA,CHS,BAA,NA,19,NA,NA,9,47,0.191,11,20,0.55,NA,2,22,29
1 season,NA,PRO,BAA,NA,14,NA,NA,52,144,0.361,49,71,0.69,NA,5,49,153
1 season,NA,WSC,BAA,NA,13,NA,NA,8,21,0.381,9,12,0.75,NA,1,16,25
