Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,22,SYR,NBA,,11,NA,NA,0.37,0.301,NA,NA,NA,NA,NA,-0.1,0.3,0.2,NA
1950-51,23,SYR,NBA,,7,NA,NA,0.297,0.438,NA,NA,NA,NA,NA,-0.4,0.2,-0.2,NA
1951-52,24,SYR,NBA,SG,7,270,13.3,0.539,0.717,NA,NA,NA,18.3,NA,0.5,0.3,0.8,0.144
1952-53,25,SYR,NBA,SG,2,112,13,0.556,0.792,NA,NA,NA,19.4,NA,0.3,-0.1,0.2,0.098
1953-54,26,SYR,NBA,SG,13,559,16.1,0.526,0.657,NA,NA,NA,25.1,NA,1.4,0.4,1.8,0.153
1954-55,27,SYR,NBA,SG,11,410,13.4,0.401,0.336,NA,NA,NA,32.9,NA,-0.2,0.7,0.5,0.06
1955-56,28,SYR,NBA,SG,7,153,7.5,0.368,0.364,NA,NA,NA,18.3,NA,-0.2,0.1,-0.1,-0.039
1956-57,29,SYR,NBA,PG,5,98,1.6,0.265,0.162,NA,NA,NA,13.7,NA,-0.4,0.1,-0.2,-0.121
1957-58,30,SYR,NBA,PG,3,50,8.7,0.37,0.13,NA,NA,NA,16,NA,-0.1,0.1,0,0.026
Career,NA,,NBA,,66,1652,12.9,0.429,0.449,NA,NA,NA,24,NA,0.9,2.1,3,0.087
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SYR,NBA,,66,1652,12.9,0.429,0.449,NA,NA,NA,24,NA,0.9,2.1,3,0.087
