Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,,11,NA,NA,NA,NA,0.29,NA,NA,0.857,NA,NA,NA,NA
1950-51,23,SYR,NBA,,7,NA,NA,NA,NA,0.208,NA,NA,0.667,NA,NA,NA,NA
1951-52,24,SYR,NBA,SG,7,NA,270,3.3,8,0.417,4.7,5.7,0.814,3.5,3.3,4.4,11.3
1952-53,25,SYR,NBA,SG,2,NA,112,2.9,7.7,0.375,5.8,6.1,0.947,3.2,2.6,3.5,11.6
1953-54,26,SYR,NBA,SG,13,NA,559,3.8,9.2,0.413,4.9,6.1,0.809,2.2,3.9,2.5,12.5
1954-55,27,SYR,NBA,SG,11,NA,410,4,13.1,0.309,4,4.4,0.9,3.8,6.6,1.8,12
1955-56,28,SYR,NBA,SG,7,NA,153,3.8,12.9,0.291,3.5,4.7,0.75,2.6,4.2,2.6,11.1
1956-57,29,SYR,NBA,PG,5,NA,98,2.9,13.6,0.216,1.8,2.2,0.833,3.7,2.9,4,7.7
1957-58,30,SYR,NBA,PG,3,NA,50,5.8,16.6,0.348,1.4,2.2,0.667,2.9,2.9,3.6,13
Career,NA,,NBA,,66,NA,1652,3.7,10.7,0.329,4.3,5.1,0.824,3,4.3,2.9,11.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SYR,NBA,,66,NA,1652,3.7,10.7,0.329,4.3,5.1,0.824,3,4.3,2.9,11.7
