Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,22,SYR,NBA,,11,NA,NA,2.5,8.5,0.29,2.2,2.5,0.857,NA,3.1,2.9,7.1
1950-51,23,SYR,NBA,,7,NA,NA,1.4,6.9,0.208,2,3,0.667,3.7,3.6,3.1,4.9
1951-52,24,SYR,NBA,SG,7,NA,38.6,3.6,8.6,0.417,5,6.1,0.814,3.7,3.6,4.7,12.1
1952-53,25,SYR,NBA,SG,2,NA,56,4.5,12,0.375,9,9.5,0.947,5,4,5.5,18
1953-54,26,SYR,NBA,SG,13,NA,43,4.5,11,0.413,5.8,7.2,0.809,2.6,4.6,3,14.9
1954-55,27,SYR,NBA,SG,11,NA,37.3,4.2,13.5,0.309,4.1,4.5,0.9,3.9,6.8,1.9,12.5
1955-56,28,SYR,NBA,SG,7,NA,21.9,2.3,7.9,0.291,2.1,2.9,0.75,1.6,2.6,1.6,6.7
1956-57,29,SYR,NBA,PG,5,NA,19.6,1.6,7.4,0.216,1,1.2,0.833,2,1.6,2.2,4.2
1957-58,30,SYR,NBA,PG,3,NA,16.7,2.7,7.7,0.348,0.7,1,0.667,1.3,1.3,1.7,6
Career,NA,,NBA,,66,NA,34.4,3.2,9.6,0.329,3.5,4.3,0.824,3,3.9,2.8,9.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,SYR,NBA,,66,NA,34.4,3.2,9.6,0.329,3.5,4.3,0.824,3,3.9,2.8,9.8
