Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1947-48,20,BLB,BAA,,22,NA,NA,NA,NA,0.267,NA,NA,0.595,NA,NA,NA,NA
1949-50,22,SYR,NBA,,62,NA,NA,NA,NA,0.334,NA,NA,0.716,NA,NA,NA,NA
1950-51,23,SYR,NBA,,51,NA,NA,NA,NA,0.325,NA,NA,0.736,NA,NA,NA,NA
1951-52,24,SYR,NBA,SG,66,NA,2209,3.4,10,0.335,3,4,0.759,3.7,3.6,2.7,9.7
1952-53,25,SYR,NBA,SG,67,NA,2684,4.1,10.7,0.383,4.6,5.6,0.817,3.3,3.9,2.8,12.8
1953-54,26,SYR,NBA,SG,71,NA,2727,4.2,11.1,0.377,3.9,4.9,0.813,3.8,4.8,2.5,12.3
1954-55,27,SYR,NBA,SG,72,NA,2950,4.6,12.6,0.362,3.7,4.5,0.811,3.8,5.9,1.7,12.8
1955-56,28,SYR,NBA,SG,57,NA,1826,4.5,13.2,0.339,3.7,4.6,0.807,3,5.4,2.6,12.7
1956-57,29,SYR,NBA,PG,65,NA,1235,4.2,12.9,0.324,2.9,3.6,0.821,3.8,5.6,2.7,11.3
1957-58,30,SYR,NBA,PG,64,NA,763,5,14.9,0.34,2.5,3,0.841,5,4.4,4.2,12.6
1958-59,31,SYR,NBA,SG,21,NA,266,4.3,13.3,0.327,3.5,3.9,0.897,5.3,4.9,3.4,12.2
1959-60,32,SYR,NBA,,4,NA,7,0,20.6,0,0,0,NA,5.1,0,5.1,0
Career,NA,,TOT,,622,NA,14667,4.2,11.8,0.35,3.7,4.5,0.792,3.7,4.8,2.5,12.1
,NA,,NBA,,600,NA,14667,4.2,11.8,0.351,3.7,4.5,0.796,3.7,4.8,2.5,12.1
,NA,,BAA,,22,NA,NA,NA,NA,0.267,NA,NA,0.595,NA,NA,NA,NA
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11 seasons,NA,SYR,NBA,,600,NA,14667,4.2,11.8,0.351,3.7,4.5,0.796,3.7,4.8,2.5,12.1
1 season,NA,BLB,BAA,,22,NA,NA,NA,NA,0.267,NA,NA,0.595,NA,NA,NA,NA
