Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1952-53,25,SYR,NBA,SG,1,0,14:00,2,3,0.667,1,2,0.5,3,2,1,5
1953-54,26,SYR,NBA,SG,1,0,19:00,2,6,0.333,4,4,1,1,3,2,8
1954-55,27,SYR,NBA,SG,1,1,16:00,3,8,0.375,2,2,1,3,1,1,8
Career,NA,,NBA,,3,1,49,7,17,0.412,7,8,0.875,7,6,4,21
