,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2011-12,20,MIN,NBA,PF,66,1418,,,5%,89%,6%,-3.3,-2.3,19,30,52,17,100,4,94,22,46
2012-13,21,MIN,NBA,PF,78,1916,,,2%,83%,15%,-4.6,-4.7,26,37,72,16,132,8,112,22,67
2013-14,22,TOT,NBA,SF-PF,78,1820,,,29%,62%,9%,-4.1,-5.0,18,36,63,15,128,8,128,30,31
2013-14,22,MIN,NBA,PF,11,162,,,14%,70%,16%,-6.5,-9.4,1,4,6,1,9,1,3,2,4
2013-14,22,SAC,NBA,SF,67,1658,,,31%,61%,9%,-3.9,-1.3,17,32,57,14,119,7,125,28,27
2014-15,23,SAC,NBA,PF,74,1462,,,31%,68%,1%,-7.8,-6.4,20,19,37,8,91,3,114,19,35
2015-16,24,NYK,NBA,SF,80,1435,,,47%,53%,,-7.6,-7.6,12,33,42,7,127,1,172,23,37
2016-17,25,TOT,NBA,PF,50,804,,,5%,86%,9%,-4.4,-7.4,12,11,28,4,42,0,70,4,18
2016-17,25,MIA,NBA,PF,25,377,,,4%,95%,1%,-6.3,-8.2,6,5,14,2,25,0,34,2,14
2016-17,25,CLE,NBA,PF,25,427,,,6%,78%,16%,-2.8,-6.9,6,6,14,2,17,0,36,2,4
2017-18,26,LAL,NBA,PF,2,9,,,5%,95%,,-25.0,-23.5,0,0,0,0,0,0,0,0,2
Career,,,NBA,,428,8864,,,20%,73%,7%,-5.3,-5.4,107,166,294,67,620,24,690,120,236
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,MIN,NBA,,155,3496,,,4%,85%,11%,-4.2,-3.9,46,71,130,34,241,13,209,46,117
2 seasons,,SAC,NBA,,141,3120,,,31%,64%,5%,-5.7,-3.7,37,51,94,22,210,10,239,47,62
1 season,,NYK,NBA,,80,1435,,,47%,53%,,-7.6,-7.6,12,33,42,7,127,1,172,23,37
1 season,,CLE,NBA,,25,427,,,6%,78%,16%,-2.8,-6.9,6,6,14,2,17,0,36,2,4
1 season,,MIA,NBA,,25,377,,,4%,95%,1%,-6.3,-8.2,6,5,14,2,25,0,34,2,14
1 season,,LAL,NBA,,2,9,,,5%,95%,,-25.0,-23.5,0,0,0,0,0,0,0,0,2
