Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
2002-03,20,PHO,NBA,PF,82,71,2570,8,16.9,0.472,0,0.2,0.2,8,16.7,0.476,6.5,9.9,0.661,5.1,9.6,14.7,1.6,1.3,1.8,3.9,5.5,22.6,NA,103,101
2003-04,21,PHO,NBA,PF,55,53,2025,10.5,22.1,0.475,0,0.1,0.2,10.5,22,0.477,7.9,11.1,0.713,4,8.7,12.7,2,1.6,2.3,4.5,4.8,29,NA,102,103
2004-05,22,PHO,NBA,C,80,80,2889,12.9,23.1,0.559,0.1,0.3,0.188,12.9,22.9,0.564,10.1,13.8,0.733,3.8,8.6,12.4,2.3,1.3,2.3,3.3,4.8,36,NA,121,105
2005-06,23,PHO,NBA,C,3,3,50,9,27,0.333,0,1,0,9,26,0.346,8,9,0.889,6,10,16,2,1,3,1,4,26,NA,99,102
2006-07,24,PHO,NBA,C,82,78,2689,11.3,19.7,0.575,0,0.1,0,11.3,19.6,0.577,8.5,10.9,0.781,4.1,10.5,14.7,1.6,1.5,2.1,4.3,5.5,31.2,NA,116,103
2007-08,25,PHO,NBA,C,79,79,2677,13.2,22.5,0.59,0.1,0.6,0.161,13.2,21.9,0.601,10.3,12.8,0.805,3.3,10,13.3,2.2,1.2,3,3.2,5.5,36.9,NA,124,104
2008-09,26,PHO,NBA,PF,53,53,1948,10.4,19.2,0.539,0.1,0.2,0.429,10.3,19.1,0.54,8.3,9.9,0.835,3,8.1,11,2.7,1.3,1.5,3.9,4.2,29.1,NA,117,111
2009-10,27,PHO,NBA,PF,82,82,2838,12.5,22.4,0.557,0,0.1,0.167,12.5,22.3,0.559,8.6,11.2,0.771,4.1,8.9,13,1.5,0.9,1.5,3.8,5,33.6,NA,117,109
2010-11,28,NYK,NBA,C,78,78,2870,13,25.9,0.502,0.2,0.4,0.435,12.8,25.5,0.503,8.3,10.4,0.792,3.5,7.7,11.1,3.5,1.2,2.6,4.4,4.8,34.5,NA,109,108
2011-12,29,NYK,NBA,PF,47,47,1543,10.6,21.8,0.483,0.2,0.7,0.238,10.4,21.1,0.491,6.2,8.1,0.765,3.5,8.7,12.3,1.7,1.3,1.5,3.7,4.6,27.5,NA,104,101
2012-13,30,NYK,NBA,PF,29,0,682,12.1,20.9,0.577,0,0,NA,12.1,20.9,0.577,8.2,10.2,0.808,4.7,6.7,11.4,1,0.8,1.6,3.9,7,32.4,NA,118,108
2013-14,31,NYK,NBA,C,65,21,1466,11.3,20.2,0.557,0,0,NA,11.3,20.2,0.557,5.4,7.4,0.739,4.1,7.5,11.6,1.2,0.8,1.3,3.3,5.8,28,NA,112,110
2014-15,32,TOT,NBA,PF,59,15,1245,11.4,20.4,0.557,0,0.2,0,11.4,20.3,0.562,5.6,7.8,0.72,4.6,9.1,13.7,1.9,1.2,1.6,3.3,6.7,28.4,NA,112,107
2014-15,32,NYK,NBA,PF,36,14,865,10.3,18.9,0.543,0,0.2,0,10.3,18.7,0.549,5.7,7.7,0.74,5.1,9.9,14.9,2.3,1.2,2.1,3.8,6.8,26.3,NA,109,107
2014-15,32,DAL,NBA,PF,23,1,380,13.8,23.8,0.581,0,0.1,0,13.8,23.6,0.584,5.3,7.8,0.678,3.6,7.6,11.1,1.1,1.2,0.5,2,6.6,32.9,NA,117,107
2015-16,33,MIA,NBA,C,52,36,762,8.4,14.9,0.566,0,0,NA,8.4,14.9,0.566,3.4,4.5,0.746,4.4,10.6,14.9,1.8,1.2,2.8,3.2,6.2,20.2,NA,111,101
Career,NA,,NBA,,846,696,26254,11.5,21.3,0.537,0.1,0.2,0.236,11.4,21.1,0.54,8,10.6,0.761,3.9,8.9,12.9,2,1.2,2,3.8,5.2,31,NA,113,105
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8 seasons,NA,PHO,NBA,,516,499,17686,11.4,21,0.544,0,0.2,0.19,11.4,20.8,0.547,8.7,11.5,0.758,3.9,9.3,13.2,1.9,1.3,2.1,3.8,5.1,31.6,NA,115,105
5 seasons,NA,NYK,NBA,,255,160,7426,11.8,22.7,0.518,0.1,0.3,0.319,11.7,22.4,0.521,7,9,0.775,3.9,8,11.9,2.3,1.1,2,3.9,5.4,30.7,NA,109,107
1 season,NA,MIA,NBA,,52,36,762,8.4,14.9,0.566,0,0,NA,8.4,14.9,0.566,3.4,4.5,0.746,4.4,10.6,14.9,1.8,1.2,2.8,3.2,6.2,20.2,NA,111,101
1 season,NA,DAL,NBA,,23,1,380,13.8,23.8,0.581,0,0.1,0,13.8,23.6,0.584,5.3,7.8,0.678,3.6,7.6,11.1,1.1,1.2,0.5,2,6.6,32.9,NA,117,107
