,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2002-03,20,PHO,NBA,PF,6,203,,,,61%,39%,-3.7,+9.2,2,8,8,8,12,0,15,2,6
2004-05,22,PHO,NBA,C,15,601,,,,16%,84%,+1.8,-15.9,8,21,30,9,90,0,42,15,27
2006-07,24,PHO,NBA,C,10,343,,,,,100%,+7.5,+5.4,1,3,19,7,47,1,13,10,21
2007-08,25,PHO,NBA,C,5,204,,,,61%,39%,+3.0,+29.0,4,5,8,3,15,1,6,6,11
2009-10,27,PHO,NBA,PF,16,584,,,,83%,17%,+3.6,-9.2,3,14,25,12,67,5,43,12,22
2010-11,28,NYK,NBA,C,4,134,,,,46%,54%,-23.3,-46.2,5,2,3,4,11,1,18,2,5
2011-12,29,NYK,NBA,PF,4,139,,,,73%,27%,-14.5,+4.8,1,6,8,2,13,0,7,3,2
2012-13,30,NYK,NBA,PF,4,33,,,,94%,6%,-3.7,-7.3,0,2,1,1,1,0,0,0,2
2014-15,32,DAL,NBA,PF,5,75,,,,87%,13%,-2.3,+5.0,1,3,7,1,7,0,7,3,5
2015-16,33,MIA,NBA,C,9,82,,,,,100%,-7.0,-13.2,2,4,7,1,5,0,0,2,0
Career,,,NBA,,78,2398,,,,45%,55%,-0.2,-4.9,27,68,116,48,268,8,151,55,101
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHO,NBA,,52,1935,,,,43%,57%,+2.9,-2.7,18,51,90,39,231,7,119,45,87
3 seasons,,NYK,NBA,,12,306,,,,63%,37%,-17.2,-18.8,6,10,12,7,25,1,25,5,9
1 season,,MIA,NBA,,9,82,,,,,100%,-7.0,-13.2,2,4,7,1,5,0,0,2,0
1 season,,DAL,NBA,,5,75,,,,87%,13%,-2.3,+5.0,1,3,7,1,7,0,7,3,5
