,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2002-03,20,PHO,NBA,44:56,16,24,1,1,16,23,11,15,10,13,21,4,4,6,7,6,38,28.7
2003-04,21,PHO,NBA,50:23,14,26,1,1,14,26,13,18,8,13,18,4,6,10,8,6,33,27.6
2004-05,22,PHO,NBA,45:43,20,27,2,2,20,26,15,23,9,14,19,8,5,5,6,6,50,43.2
2005-06,23,PHO,NBA,19:21,7,14,0,1,7,14,6,7,5,4,9,2,1,2,1,3,20,18.3
2006-07,24,PHO,NBA,46:03,16,25,0,1,16,25,15,17,11,16,23,6,6,7,8,6,43,42.0
2007-08,25,PHO,NBA,49:38,15,26,1,2,15,26,20,20,10,17,20,5,4,6,9,6,42,37.8
2008-09,26,PHO,NBA,44:20,17,23,1,2,17,23,18,20,11,12,20,8,5,3,6,6,49,50.2
2009-10,27,PHO,NBA,45:00,15,28,1,1,14,27,16,18,9,16,21,4,3,4,7,6,44,36.3
2010-11,28,NYK,NBA,54:05,17,32,2,3,17,30,14,16,8,11,16,7,4,6,11,6,41,38.4
2011-12,29,NYK,NBA,45:09,16,27,2,3,16,25,11,13,8,12,14,4,3,4,6,6,34,26.1
2012-13,30,NYK,NBA,31:55,10,16,0,0,10,16,11,12,6,5,9,2,2,3,4,5,22,19.2
2013-14,31,NYK,NBA,39:52,10,18,0,0,10,18,8,10,6,8,13,4,2,3,6,6,24,21.6
2014-15,32,TOT,NBA,37:51,11,18,0,1,11,18,6,10,7,10,12,4,5,5,7,6,26,18.0
2014-15,32,NYK,NBA,37:51,11,18,0,1,11,18,6,10,7,10,12,4,5,5,7,6,26,18.0
2014-15,32,DAL,NBA,22:45,8,12,0,1,8,12,4,4,3,6,6,2,2,1,3,5,18,15.3
2015-16,33,MIA,NBA,25:36,6,12,0,0,6,12,4,6,6,8,12,2,3,5,4,5,16,17.1
Career,,,,54:05,20,32,2,3,20,30,20,23,11,17,23,8,6,10,11,6,50,50.2
8 Seasons,,PHO,NBA,50:23,20,28,2,2,20,27,20,23,11,17,23,8,6,10,9,6,50,50.2
5 Seasons,,NYK,NBA,54:05,17,32,2,3,17,30,14,16,8,12,16,7,5,6,11,6,41,38.4
1 Season,,MIA,NBA,25:36,6,12,0,0,6,12,4,6,6,8,12,2,3,5,4,5,16,17.1
1 Season,,DAL,NBA,22:45,8,12,0,1,8,12,4,4,3,6,6,2,2,1,3,5,18,15.3
