,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2002-03,20,PHO,NBA,39:46,9,14,1,1,8,14,5,8,5,11,14,3,3,3,5,6,24,17.8
2004-05,22,PHO,NBA,46:22,16,32,0,1,16,31,18,22,8,13,18,3,2,5,5,6,42,35.3
2006-07,24,PHO,NBA,42:22,14,28,1,2,13,27,15,21,5,17,21,3,3,5,5,5,38,31.2
2007-08,25,PHO,NBA,45:58,13,26,1,3,13,26,7,9,4,8,11,1,2,3,6,6,33,21.6
2009-10,27,PHO,NBA,43:17,14,22,0,1,14,22,14,18,6,9,13,4,3,3,5,6,42,33.6
2010-11,28,NYK,NBA,44:24,12,20,0,0,12,20,9,12,6,9,12,3,1,2,5,5,28,22.1
2011-12,29,NYK,NBA,41:03,8,13,0,0,8,13,6,9,5,6,10,1,2,1,5,6,20,15.9
2012-13,30,NYK,NBA,11:17,3,8,1,1,2,7,2,2,3,3,4,0,0,0,1,4,7,3.0
2014-15,32,TOT,NBA,18:11,6,12,0,0,6,12,6,6,2,4,5,1,1,2,3,4,12,7.2
2014-15,32,DAL,NBA,18:11,6,12,0,0,6,12,6,6,2,4,5,1,1,2,3,4,12,7.2
2015-16,33,MIA,NBA,16:34,4,6,0,0,4,6,3,3,2,3,3,0,1,2,3,3,11,9.3
Career,,,,46:22,16,32,1,3,16,31,18,22,8,17,21,4,3,5,6,6,42,35.3
5 Seasons,,PHO,NBA,46:22,16,32,1,3,16,31,18,22,8,17,21,4,3,5,6,6,42,35.3
3 Seasons,,NYK,NBA,44:24,12,20,1,1,12,20,9,12,6,9,12,3,2,2,5,6,28,22.1
1 Season,,MIA,NBA,16:34,4,6,0,0,4,6,3,3,2,3,3,0,1,2,3,3,11,9.3
1 Season,,DAL,NBA,18:11,6,12,0,0,6,12,6,6,2,4,5,1,1,2,3,4,12,7.2
