,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1990-91,22,SAS,NBA,,10,15,1,2,9,14,4,4,2,5,5,4,1,1,4,4,22,15.3
1991-92,23,TOT,NBA,,13,19,2,3,11,19,4,5,5,7,8,4,2,2,6,5,29,19.2
1991-92,23,SAS,NBA,,2,4,0,1,2,4,3,3,1,3,3,2,1,0,1,2,7,7.0
1991-92,23,ORL,NBA,,13,19,2,3,11,19,4,5,5,7,8,4,2,2,6,5,29,19.2
1992-93,24,GSW,NBA,,9,15,3,5,9,14,6,7,3,6,9,6,2,2,5,5,19,15.4
1994-95,26,NJN,NBA,,5,14,2,5,5,10,8,8,3,4,5,2,2,2,3,6,13,11.5
1995-96,27,PHI,NBA,,11,15,5,9,9,11,4,4,3,9,11,6,3,2,4,6,27,28.1
1997-98,29,POR,NBA,10:27,0,4,0,2,0,2,0,0,0,0,0,0,1,0,1,2,0,-1.1
Career,,,,10:27,13,19,5,9,11,19,8,8,5,9,11,6,3,2,6,6,29,28.1
1 Season,,NJN,NBA,,5,14,2,5,5,10,8,8,3,4,5,2,2,2,3,6,13,11.5
2 Seasons,,SAS,NBA,,10,15,1,2,9,14,4,4,2,5,5,4,1,1,4,4,22,15.3
1 Season,,PHI,NBA,,11,15,5,9,9,11,4,4,3,9,11,6,3,2,4,6,27,28.1
1 Season,,ORL,NBA,,13,19,2,3,11,19,4,5,5,7,8,4,2,2,6,5,29,19.2
1 Season,,GSW,NBA,,9,15,3,5,9,14,6,7,3,6,9,6,2,2,5,5,19,15.4
1 Season,,POR,NBA,10:27,0,4,0,2,0,2,0,0,0,0,0,0,1,0,1,2,0,-1.1
