,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2007-08,20,MIL,NBA,PF,66,1647,,,1%,97%,3%,-8.2,-1.1,28,27,82,14,63,11,133,5,56
2008-09,21,NJN,NBA,PF,61,1421,,,,90%,10%,-4.0,-1.9,23,28,82,6,48,2,143,5,32
2009-10,22,NJN,NBA,PF,52,1655,,,,81%,19%,-8.5,+3.0,16,29,89,18,83,5,108,15,40
2010-11,23,WAS,NBA,PF,63,1112,,,,45%,55%,-11.1,-4.1,14,13,69,9,38,6,57,2,20
2011-12,24,DAL,NBA,PF,30,203,,,2%,88%,11%,-13.7,-16.0,7,3,12,1,10,1,10,1,8
Career,,,NBA,,272,6038,,,,81%,19%,-8.0,-1.2,88,100,334,48,242,25,451,28,156
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,NJN,NBA,,113,3076,,,,85%,15%,-6.4,+0.7,39,57,171,24,131,7,251,20,72
1 season,,MIL,NBA,,66,1647,,,1%,97%,3%,-8.2,-1.1,28,27,82,14,63,11,133,5,56
1 season,,WAS,NBA,,63,1112,,,,45%,55%,-11.1,-4.1,14,13,69,9,38,6,57,2,20
1 season,,DAL,NBA,,30,203,,,2%,88%,11%,-13.7,-16.0,7,3,12,1,10,1,10,1,8
