,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2010-11,24,MIN,NBA,SF,42,419,,24%,73%,3%,,-14.5,-8.4,10,1,25,6,21,1,59,4,12
2011-12,25,OKC,NBA,SF,26,141,,1%,52%,47%,,-18.0,-25.8,6,1,8,1,5,0,10,0,1
2012-13,26,MIN,NBA,SF,4,31,,49%,52%,,,-36.3,-34.3,0,0,2,0,3,0,6,0,2
Career,,,NBA,,72,591,,20%,67%,13%,,-16.5,-13.9,16,2,35,7,29,1,75,4,15
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,MIN,NBA,,46,450,,26%,71%,3%,,-16.0,-10.2,10,1,27,6,24,1,65,4,14
1 season,,OKC,NBA,,26,141,,1%,52%,47%,,-18.0,-25.8,6,1,8,1,5,0,10,0,1
