Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Lazar Hayward,,0.3,0.1,-0.1
Scooter McCray,49.4,0.3,0.1,0
Joe Courtney,44.4,0.4,0.1,0
Bob Bigelow,44.1,0.4,0,0
Pops Mensah-Bonsu,44.0,0.3,0,0
David Vaughn,43.6,0.4,0.1,-0.1
Andre Brown,38.8,0.4,0,-0.1
Jordan Mickey,37.1,0.3,0.1,0.1
Dan Langhi,36.1,0.4,0,-0.1
Mike Harris,34.6,0.5,0,-0.1
David Thirdkill,34.1,0.3,0,0
