Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1988-89,23,WSB,NBA,PF,71,1,1193,5.5,11.8,0.464,0,0,0,5.5,11.7,0.465,1,1.7,0.596,2.3,2.7,4.9,2.4,1.1,0.9,0.8,4.4,11.9
1989-90,24,WSB,NBA,PF,81,25,1846,5.5,11.7,0.473,0,0.2,0,5.5,11.6,0.479,1.9,2.7,0.701,2.7,4,6.7,2.6,1,0.8,1.7,3.8,12.9
1990-91,25,WSB,NBA,PF,77,76,2842,7.7,15.5,0.498,0,0.2,0.133,7.7,15.3,0.502,2.3,3.2,0.743,2.3,4.8,7.1,2.6,1.2,0.8,1.6,2.9,17.8
1991-92,26,WSB,NBA,SF,64,60,2388,7.4,15.4,0.478,0,0.1,0.125,7.4,15.3,0.481,2.7,3.3,0.8,2.4,4.1,6.5,2.6,1.1,0.4,1.6,2.7,17.4
1992-93,27,WSB,NBA,SF,72,72,2667,7.6,15.5,0.487,0,0.1,0.1,7.5,15.4,0.491,2.9,4,0.727,1.8,3.8,5.6,2.8,1,0.6,1.2,2.3,18.1
1993-94,28,POR,NBA,SF,77,73,2112,6.1,13.2,0.46,0,0.1,0.286,6,13.1,0.462,1.4,2.2,0.641,1.9,4.1,6,1.8,1.2,0.8,1,3.1,13.6
1994-95,29,POR,NBA,PF,75,14,1771,5.8,12.6,0.461,0.2,0.5,0.308,5.7,12.1,0.467,2.1,3,0.705,2.1,3.7,5.8,1.7,1.1,1.1,1.3,3.3,13.9
1995-96,30,POR,NBA,PF,76,75,2394,4.7,10.2,0.462,0.3,1,0.313,4.4,9.2,0.479,0.9,1.7,0.545,1.8,3.7,5.4,1.7,0.9,0.6,1.2,2.6,10.7
1996-97,31,WSB,NBA,PF,78,25,1604,2.9,7,0.411,0.6,2,0.315,2.3,5,0.449,0.7,0.9,0.769,1.4,4.3,5.7,1.5,1,1.1,0.7,3.7,7.1
1997-98,32,WAS,NBA,SF,65,8,895,3,7.9,0.383,0,0.2,0.167,3,7.6,0.389,0.8,1.2,0.633,2.4,4.3,6.8,1.6,0.9,0.6,1,3.8,6.8
1998-99,33,PHI,NBA,PF,47,10,798,2.8,7.6,0.369,0,0.3,0.167,2.8,7.3,0.377,0.9,1.3,0.724,1.6,3.3,5,1,0.9,0.7,0.9,3.3,6.6
Career,NA,,NBA,,783,439,20510,5.9,12.5,0.469,0.1,0.4,0.267,5.8,12.1,0.476,1.8,2.5,0.709,2.1,4,6,2.1,1.1,0.8,1.3,3.1,13.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"WSB,WAS",NBA,,508,267,13435,6.2,13.1,0.475,0.1,0.4,0.241,6.1,12.8,0.482,2,2.8,0.734,2.2,4.1,6.2,2.4,1.1,0.7,1.3,3.2,14.6
3 seasons,NA,POR,NBA,,228,162,6277,5.5,11.9,0.461,0.2,0.6,0.31,5.3,11.3,0.469,1.4,2.2,0.638,1.9,3.8,5.7,1.7,1.1,0.8,1.1,3,12.6
1 season,NA,PHI,NBA,,47,10,798,2.8,7.6,0.369,0,0.3,0.167,2.8,7.3,0.377,0.9,1.3,0.724,1.6,3.3,5,1,0.9,0.7,0.9,3.3,6.6
