Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,26,PTP,ABA,SF,15,564,19.1,0.58,0.191,0.716,NA,NA,7.9,14.2,17.2,20.4,NA,1.7,0.4,2.2,0.185
1968-69,27,MNP,ABA,SF,7,264,16.4,0.55,0.196,0.446,NA,NA,8.7,11.2,14.1,17.9,NA,0.5,0.4,0.9,0.165
Career,NA,,ABA,,22,828,18.2,0.571,0.192,0.629,NA,NA,8.2,13.2,16.3,19.6,NA,2.3,0.8,3.1,0.179
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,"PTP,MNP",ABA,,22,828,18.2,0.571,0.192,0.629,NA,NA,8.2,13.2,16.3,19.6,NA,2.3,0.8,3.1,0.179
