Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1989-90,23,MIN,NBA,PG,82,48,2581,8.7,18.9,0.461,0.5,1.7,0.277,8.2,17.2,0.479,1.3,2.2,0.589,1.1,3.3,4.4,11.3,2.7,0.5,2.9,2.9,19.2,NA,106,109
1990-91,24,MIN,NBA,PG,82,82,3154,10.5,22.3,0.47,0.7,2.1,0.328,9.8,20.1,0.485,1.5,2.7,0.539,1.4,3.4,4.7,12.1,2.2,0.2,2.9,1.9,23.1,NA,110,113
1991-92,25,MIN,NBA,PG,82,82,2922,10.1,21.8,0.466,0.9,2.7,0.342,9.2,19.1,0.483,2.1,3.1,0.691,1.6,3.6,5.2,11.8,2.1,0.4,3.5,2.6,23.3,NA,107,114
1992-93,26,IND,NBA,PG,74,73,2396,7,14.7,0.479,0.1,0.6,0.103,7,14.1,0.496,1.9,2.6,0.742,1.3,4.3,5.6,12,2,0.3,3.5,2.8,16.1,NA,109,111
1993-94,27,IND,NBA,PG,37,25,1022,8.1,17.8,0.452,0.2,0.6,0.25,7.9,17.2,0.459,2.4,3.9,0.61,1.4,4.1,5.5,11.9,1.6,0.2,4.4,3.9,18.6,NA,101,107
1994-95,28,LAC,NBA,PG,80,77,2864,6.3,15.9,0.394,1.5,4.3,0.357,4.7,11.6,0.407,1.4,2.2,0.648,0.7,4,4.6,11.2,2.3,0.2,3,3.9,15.5,NA,102,112
1995-96,29,LAC,NBA,PG,63,61,2013,7.2,17,0.423,2.4,6.3,0.384,4.8,10.7,0.446,2,2.7,0.743,0.9,3.1,4,8.7,2,0.3,2.4,3.4,18.8,NA,112,113
1996-97,30,LAC,NBA,PG,59,18,1065,6.5,17,0.381,2.1,6.3,0.328,4.4,10.7,0.412,1.3,2.1,0.605,1.2,3.6,4.8,8.3,2.7,0.2,3.1,4,16.3,NA,99,109
1997-98,31,LAC,NBA,PG,69,17,1252,5.1,13.8,0.372,0.5,2.4,0.193,4.7,11.5,0.409,1.2,1.8,0.698,0.7,3.3,4,9.4,1.8,0.1,2.2,2.9,12,NA,99,114
1998-99,32,LAC,NBA,PG,11,0,130,5,14.9,0.333,0,2.5,0,5,12.4,0.4,1.7,1.7,1,0.4,5,5.4,12.4,1.7,0,3.7,2.1,11.6,NA,89,112
Career,NA,,NBA,,639,483,19399,8.1,18.2,0.444,0.9,2.9,0.329,7.1,15.3,0.465,1.7,2.6,0.652,1.2,3.6,4.8,11.1,2.2,0.3,3.1,3,18.8,NA,106,112
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAC,NBA,,282,173,7324,6.3,16,0.396,1.6,4.8,0.344,4.7,11.2,0.418,1.5,2.3,0.684,0.8,3.6,4.4,9.8,2.2,0.2,2.8,3.6,15.9,NA,104,112
3 seasons,NA,MIN,NBA,,246,212,8657,9.8,21.1,0.466,0.7,2.2,0.322,9.1,18.9,0.483,1.6,2.7,0.611,1.4,3.4,4.8,11.8,2.3,0.4,3.1,2.4,22,NA,108,112
2 seasons,NA,IND,NBA,,111,98,3418,7.3,15.6,0.47,0.1,0.6,0.146,7.2,15,0.483,2.1,3,0.692,1.3,4.2,5.6,12,1.9,0.2,3.8,3.1,16.8,NA,106,110
