Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1973-74,23,BUF,NBA,PG,6,NA,40,6.2,14.3,0.43,1.3,1.5,0.889,0.5,2.2,2.7,8.7,0.2,0,NA,2.3,13.7
1975-76,25,BUF,NBA,PG,9,NA,24.1,3.3,6.9,0.484,0.9,0.9,1,0.1,1.3,1.4,5,0.6,0.2,NA,3.2,7.6
Career,NA,,NBA,,15,NA,30.5,4.5,9.9,0.453,1.1,1.1,0.941,0.3,1.7,1.9,6.5,0.4,0.1,NA,2.9,10
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,15,NA,30.5,4.5,9.9,0.453,1.1,1.1,0.941,0.3,1.7,1.9,6.5,0.4,0.1,NA,2.9,10
