Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1973-74,23,BUF,NBA,PG,6,NA,240,6.7,15.5,0.43,1.4,1.6,0.889,0.5,2.3,2.9,9.4,0.2,0,NA,2.5,14.8,NA,NA,102
1975-76,25,BUF,NBA,PG,9,NA,217,6.4,13.2,0.484,1.7,1.7,1,0.2,2.5,2.8,9.6,1.1,0.4,NA,6.2,14.4,NA,NA,106
Career,NA,,NBA,,15,NA,457,6.5,14.4,0.453,1.6,1.7,0.941,0.4,2.4,2.8,9.5,0.6,0.2,NA,4.2,14.6,NA,NA,104
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,15,NA,457,6.5,14.4,0.453,1.6,1.7,0.941,0.4,2.4,2.8,9.5,0.6,0.2,NA,4.2,14.6,NA,NA,104
