Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1973-74,23,BUF,NBA,PG,6,240,12.1,0.456,0.105,1.2,5,3.1,28.5,0.2,0,NA,NA,NA,0.1,0.1,0.2,0.038,NA,0.1,-1.9,-1.8,0
1975-76,25,BUF,NBA,PG,9,217,12.2,0.519,0.129,0.5,5.7,3.2,29,1.1,0.5,NA,NA,NA,0.1,0,0.2,0.039,NA,-1.6,-0.8,-2.4,0
Career,NA,,NBA,,15,457,12.1,0.482,0.115,0.9,5.4,3.2,28.8,0.6,0.2,NA,NA,NA,0.2,0.1,0.4,0.038,NA,-0.7,-1.4,-2.1,0
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,BUF,NBA,,15,457,12.1,0.482,0.115,0.9,5.4,3.2,28.8,0.6,0.2,NA,NA,NA,0.2,0.1,0.4,0.038,NA,-0.7,-1.4,-2.1,0
