Season,Team,Lg,Salary
1985-86,New York Knicks,NBA,"$105,000"
1990-91,Los Angeles Clippers,NBA,"$400,000"
1990-91,Utah Jazz,NBA,"$50,000"
1991-92,Los Angeles Clippers,NBA,"$300,000"
Career,(may be incomplete),,"$855,000"
