Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984-85,24,NYK,NBA,PF,75,50,1404,5.4,11.4,0.47,0,0,NA,5.4,11.4,0.47,2.3,4.9,0.474,2.8,5.7,8.5,1,1,1,3.6,7.2,13.1
1985-86,25,NYK,NBA,PF,70,15,1405,6,12.3,0.491,0,0,0,6,12.2,0.492,3.4,6.4,0.526,2.3,6,8.3,1.1,1.1,0.6,3.3,5.3,15.4
1988-89,28,LAC,NBA,PF,9,2,130,6.1,10,0.611,0,0.3,0,6.1,9.7,0.629,8.3,14.7,0.566,1.7,7.5,9.1,0.8,1.9,0.6,2.2,4.7,20.5
1989-90,29,LAC,NBA,PF,52,1,589,4.7,9.8,0.478,0,0.1,0,4.7,9.8,0.481,3.2,6.7,0.473,2.4,4.5,6.8,1.1,1,0.4,2.7,5.6,12.6
1990-91,30,LAC,NBA,PF,47,3,339,4.6,8.6,0.531,0,0.1,0,4.6,8.5,0.538,2.7,6.9,0.385,3.6,6.6,10.2,1,0.5,0.7,2.7,7.8,11.8
Career,NA,,NBA,,253,71,3867,5.5,11.2,0.488,0,0,0,5.5,11.2,0.489,3.1,6.2,0.492,2.6,5.7,8.3,1,1,0.7,3.2,6.2,14
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NYK,NBA,,145,65,2809,5.7,11.8,0.481,0,0,0,5.7,11.8,0.481,2.8,5.7,0.503,2.5,5.8,8.4,1,1,0.8,3.5,6.2,14.2
3 seasons,NA,LAC,NBA,,108,6,1058,4.8,9.5,0.511,0,0.1,0,4.8,9.4,0.516,3.6,7.8,0.469,2.7,5.5,8.2,1,1,0.5,2.6,6.2,13.3
