,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2004-05,20,SFLORIDA,30,782,77,141,0,0,44,80,,185,22,13,64,,,198,.546,,.550,26.1,6.6,6.2,0.7
2005-06,21,SFLORIDA,29,1056,139,287,0,2,105,135,,285,39,25,89,,,383,.484,.000,.778,36.4,13.2,9.8,1.3
Career,,,59,1838,216,428,0,2,149,215,,470,61,38,153,,,581,.505,.000,.693,31.2,9.8,8.0,1.0
