,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2010-11,20,LAC,NBA,SF,81,1452,.394,13.0,.648,.315,.175,.037,.121,.352,.437,.578,.423,.067,.204,.315,.443,.081,27,.978,.385,.291,1,0
2011-12,21,NOH,NBA,SF,66,1477,.411,9.7,.871,.389,.205,.077,.200,.129,.431,.563,.320,.250,.356,.277,.591,.110,37,1.000,.340,.250,0,0
2012-13,22,NOH,NBA,SF,76,2066,.475,7.1,.960,.489,.224,.080,.167,.040,.486,.642,.368,.316,.266,.211,.710,.190,80,1.000,.421,.375,0,0
2013-14,23,NOP,NBA,SF,80,2045,.474,8.6,.903,.453,.204,.040,.202,.097,.496,.661,.317,.450,.320,.271,.674,.087,42,1.000,.625,.333,0,0
2014-15,24,DAL,NBA,SF,74,1366,.412,11.4,.653,.406,.140,.036,.070,.347,.485,.628,.240,.538,.120,.274,.673,.132,42,1.000,.500,.306,0,0
2015-16,25,POR,NBA,SF,82,2341,.416,14.9,.515,.252,.121,.047,.095,.485,.468,.597,.299,.382,.382,.361,.595,.061,42,.921,.410,.392,1,0
2016-17,26,POR,NBA,PF,61,1773,.393,14.0,.545,.320,.133,.030,.060,.455,.445,.530,.306,.357,.357,.330,.460,.058,24,1.000,.358,.355,3,0
2017-18,27,POR,NBA,PF,69,2072,.395,16.5,.418,.215,.120,.026,.057,.582,.432,.608,.314,.133,.152,.369,.486,.041,23,.960,.280,.474,0,0
2018-19,28,POR,NBA,PF,81,2292,.433,13.9,.528,.351,.105,.029,.044,.472,.514,.611,.419,.118,.231,.343,.516,.079,42,1.000,.311,.356,0,0
2019-20,29,ORL,NBA,PF,18,380,.291,13.3,.581,.267,.244,.000,.070,.419,.320,.435,.190,,.333,.250,.438,.012,1,.889,.222,.375,0,0
Career,,,NBA,,688,17264,.421,12.5,.648,.343,.155,.043,.107,.352,.467,.605,.332,.299,.290,.335,.589,.087,360,.968,.363,.369,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,POR,NBA,,293,8478,.411,14.9,.500,.281,.119,.034,.066,.500,.468,.588,.331,.275,.303,.353,.524,.060,131,.964,.340,.397,4,0
3 seasons,,"NOH,NOP",NBA,,222,5588,.457,8.4,.914,.449,.212,.065,.189,.086,.475,.630,.337,.326,.313,.263,.668,.130,159,1.000,.474,.315,0,0
1 season,,LAC,NBA,,81,1452,.394,13.0,.648,.315,.175,.037,.121,.352,.437,.578,.423,.067,.204,.315,.443,.081,27,.978,.385,.291,1,0
1 season,,DAL,NBA,,74,1366,.412,11.4,.653,.406,.140,.036,.070,.347,.485,.628,.240,.538,.120,.274,.673,.132,42,1.000,.500,.306,0,0
1 season,,ORL,NBA,,18,380,.291,13.3,.581,.267,.244,.000,.070,.419,.320,.435,.190,,.333,.250,.438,.012,1,.889,.222,.375,0,0
