Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1981-82,25,GSW,NBA,SF,1,0,14:00,2,7,0.286,0,0,NA,2,2,1,0,4,1,3,1,2,2,6
1983-84,27,NYK,NBA,SF,1,0,22:00,8,13,0.615,0,0,NA,2,5,0.4,2,3,4,0,0,0,2,18
1984-85,28,NYK,NBA,SF,1,0,22:00,6,10,0.6,0,0,NA,1,2,0.5,4,7,1,0,0,1,5,13
1990-91,34,WSB,NBA,SF,1,1,26:00,2,8,0.25,0,0,NA,4,4,1,2,3,3,0,1,1,1,8
Career,NA,,NBA,,4,1,84,18,38,0.474,0,0,NA,9,13,0.692,8,17,9,3,2,4,10,45
