,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1978-79,22,NJN,NBA,,11,22,,,,,5,14,3,4,7,5,2,0,4,5,27,15.7
1982-83,26,NYK,NBA,,16,23,1,3,16,21,8,9,2,4,6,4,2,0,3,5,40,34.3
1983-84,27,NYK,NBA,,19,35,0,1,19,35,12,15,6,9,12,5,3,2,5,5,46,38.0
1987-88,31,WSB,NBA,,8,15,0,0,8,15,6,6,2,3,5,5,2,0,4,5,19,12.3
1992-93,36,NJN,NBA,,4,5,0,0,4,5,0,0,1,0,1,0,1,0,1,3,8,5.6
Career,,,,,19,35,,,19,,12,15,6,9,12,5,3,2,5,5,46,38.0
2 Seasons,,NYK,NBA,,19,35,1,3,19,35,12,15,6,9,12,5,3,2,5,5,46,38.0
2 Seasons,,NJN,NBA,,11,22,,,4,,5,14,3,4,7,5,2,0,4,5,27,15.7
1 Season,,WSB,NBA,,8,15,0,0,8,15,6,6,2,3,5,5,2,0,4,5,19,12.3
