Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1983-84,22,HOU,NBA,SF,79,36,2081,335,672,0.499,1,4,0.25,334,668,0.5,0.499,182,249,0.731,173,277,450,176,53,54,120,205,853
1984-85,23,HOU,NBA,SF,82,82,3001,476,890,0.535,0,6,0,476,884,0.538,0.535,231,313,0.738,201,338,539,355,90,75,178,215,1183
1985-86,24,HOU,NBA,SF,82,82,2610,338,629,0.537,0,3,0,338,626,0.54,0.537,171,222,0.77,159,361,520,292,50,58,130,197,847
1986-87,25,HOU,NBA,SF,81,81,3136,432,783,0.552,0,9,0,432,774,0.558,0.552,306,393,0.779,190,388,578,434,88,53,208,172,1170
1987-88,26,HOU,NBA,SF,81,80,2689,359,746,0.481,0,4,0,359,742,0.484,0.481,288,367,0.785,232,399,631,264,57,51,144,166,1006
1988-89,27,SAC,NBA,SF,68,65,2435,340,729,0.466,5,22,0.227,335,707,0.474,0.47,169,234,0.722,143,371,514,293,57,36,168,121,854
1989-90,28,SAC,NBA,SF,82,82,3238,537,1043,0.515,11,42,0.262,526,1001,0.525,0.52,273,348,0.784,192,477,669,377,60,70,174,176,1358
1990-91,29,DAL,NBA,PF,74,68,2561,336,679,0.495,13,39,0.333,323,640,0.505,0.504,159,198,0.803,153,407,560,259,70,51,129,203,844
1991-92,30,DAL,NBA,SF,75,48,2106,271,622,0.436,25,85,0.294,246,537,0.458,0.456,110,153,0.719,149,319,468,219,48,30,115,180,677
1992-93,31,CHI,NBA,SF,64,5,1019,92,204,0.451,2,5,0.4,90,199,0.452,0.456,36,52,0.692,53,105,158,81,12,15,53,99,222
Career,NA,,NBA,,768,629,24876,3516,6997,0.503,57,219,0.26,3459,6778,0.51,0.507,1925,2529,0.761,1645,3442,5087,2750,585,493,1419,1734,9014
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,HOU,NBA,,405,361,13517,1940,3720,0.522,1,26,0.038,1939,3694,0.525,0.522,1178,1544,0.763,955,1763,2718,1521,338,291,780,955,5059
2 seasons,NA,SAC,NBA,,150,147,5673,877,1772,0.495,16,64,0.25,861,1708,0.504,0.499,442,582,0.759,335,848,1183,670,117,106,342,297,2212
2 seasons,NA,DAL,NBA,,149,116,4667,607,1301,0.467,38,124,0.306,569,1177,0.483,0.481,269,351,0.766,302,726,1028,478,118,81,244,383,1521
1 season,NA,CHI,NBA,,64,5,1019,92,204,0.451,2,5,0.4,90,199,0.452,0.456,36,52,0.692,53,105,158,81,12,15,53,99,222
