Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1968-69,23,HSM,ABA,PF,77,2447,15.2,0.459,0.006,0.477,NA,NA,14.2,5.4,9.5,17.4,NA,-0.2,2.5,2.3,0.045
1969-70,24,KEN,ABA,PF,3,30,4.2,0.339,0.111,0.333,NA,NA,8.8,12.3,16.2,14.9,NA,-0.1,0,0,-0.046
Career,NA,,ABA,,80,2477,15.1,0.458,0.007,0.475,NA,NA,14.2,5.5,9.6,17.4,NA,-0.3,2.6,2.3,0.044
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,HSM,ABA,,77,2447,15.2,0.459,0.006,0.477,NA,NA,14.2,5.4,9.5,17.4,NA,-0.2,2.5,2.3,0.045
1 season,NA,KEN,ABA,,3,30,4.2,0.339,0.111,0.333,NA,NA,8.8,12.3,16.2,14.9,NA,-0.1,0,0,-0.046
