Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1949-50,24,INO,NBA,SF,6,NA,NA,0.355,0.246,NA,NA,NA,NA,NA,-0.2,0,-0.2,NA
1950-51,25,INO,NBA,SF,3,NA,NA,0.463,0.111,NA,NA,NA,NA,NA,0.1,0.1,0.2,NA
1951-52,26,INO,NBA,SF,1,1,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0.018
Career,NA,,NBA,,10,1,0,0.394,0.196,NA,NA,NA,0,NA,-0.1,0.1,0,0.018
