,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1949-50,24,INO,NBA,,7,,2,7,,,6,14
1950-51,25,INO,NBA,,8,,1,3,,,4,16
1951-52,26,INO,NBA,,0,0,0,0,,0,0,0
Career,,,,,8,,2,7,,,6,16
