Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,25,TOT,NBA,PG,44,NA,691,83,231,0.359,63,90,0.7,118,102,49,229
1958-59,25,PHW,NBA,,23,NA,251,29,87,0.333,28,45,0.622,31,44,19,86
1958-59,25,CIN,NBA,PG,21,NA,440,54,144,0.375,35,45,0.778,87,58,30,143
1959-60,26,CIN,NBA,PG,72,NA,1235,158,386,0.409,77,127,0.606,180,233,150,393
1960-61,27,TOT,NBA,SG,61,NA,816,109,293,0.372,58,88,0.659,97,123,121,276
1960-61,27,STL,NBA,,7,NA,71,9,20,0.45,0,4,0,3,11,14,18
1960-61,27,CIN,NBA,SG,14,NA,86,10,32,0.313,5,7,0.714,9,11,13,25
1960-61,27,NYK,NBA,SG,40,NA,659,90,241,0.373,53,77,0.688,85,101,94,233
Career,NA,,NBA,,177,NA,2742,350,910,0.385,198,305,0.649,395,458,320,898
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,CIN,NBA,,107,NA,1761,222,562,0.395,117,179,0.654,276,302,193,561
1 season,NA,NYK,NBA,,40,NA,659,90,241,0.373,53,77,0.688,85,101,94,233
1 season,NA,PHW,NBA,,23,NA,251,29,87,0.333,28,45,0.622,31,44,19,86
1 season,NA,STL,NBA,,7,NA,71,9,20,0.45,0,4,0,3,11,14,18
