,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1946-47,17,OHIOST,7,,5,,,,3,8,,,,,,,,13,,,.375,,1.9,,
1947-48,18,OHIOST,20,,67,219,,,46,87,,,,,,,,180,.306,,.529,,9.0,,
Career,,,27,,72,219,,,49,95,,,,,,,,193,.306,,.516,,7.1,,
