Season,Team,Lg,Salary
2016-17,Philadelphia 76ers,NBA,"$5,903,160"
2017-18,Philadelphia 76ers,NBA,"$6,168,840"
2018-19,Philadelphia 76ers,NBA,"$6,434,520"
Career,(may be incomplete),,"$18,506,520"
