Season,Team,Lg,Salary
2014-15,Utah Jazz,NBA,"$152,200"
2014-15,San Antonio Spurs,NBA,"$50,000"
2015-16,Phoenix Suns,NBA,"$228,663"
2015-16,Memphis Grizzlies,NBA,"$64,622"
Career,(may be incomplete),,"$495,485"
