,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,22,UTA,NBA,PG,15,159,100%,,,,,+0.3,+0.1,8,4,3,0,7,2,32,2,4
2015-16,23,TOT,NBA,PG,8,39,100%,,,,,-35.2,-30.5,3,2,2,0,0,0,7,0,0
2015-16,23,PHO,NBA,PG,3,33,100%,,,,,-25.1,-18.0,3,2,2,0,0,0,7,0,0
2015-16,23,MEM,NBA,PG,5,6,100%,,,,,-100.0,-97.8,0,0,0,0,0,0,0,0,0
Career,,,NBA,,23,198,100%,,,,,-6.7,-5.9,11,6,5,0,7,2,39,2,4
,,,,,,,,,,,,,,,,,,,,,,
1 season,,UTA,NBA,,15,159,100%,,,,,+0.3,+0.1,8,4,3,0,7,2,32,2,4
1 season,,MEM,NBA,,5,6,100%,,,,,-100.0,-97.8,0,0,0,0,0,0,0,0,0
1 season,,PHO,NBA,,3,33,100%,,,,,-25.1,-18.0,3,2,2,0,0,0,7,0,0
