Season,Team,Lg,Salary
1990-91,Boston Celtics,NBA,"$525,000"
1991-92,Boston Celtics,NBA,"$625,000"
1992-93,Boston Celtics,NBA,"$650,000"
Career,(may be incomplete),,"$1,800,000"
