Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1958-59,22,STL,NBA,C,65,NA,950,136,317,0.429,53,71,0.746,317,32,171,325
1959-60,23,TOT,NBA,PF-C,71,NA,1820,270,601,0.449,134,184,0.728,614,69,230,674
1959-60,23,STL,NBA,C,2,NA,17,1,3,0.333,0,0,NA,2,0,2,2
1959-60,23,CIN,NBA,PF,69,NA,1803,269,598,0.45,134,184,0.728,612,69,228,672
1960-61,24,CIN,NBA,C,75,NA,1216,156,364,0.429,85,122,0.697,367,69,199,397
1961-62,25,CIN,NBA,C,80,NA,1446,203,460,0.441,60,82,0.732,440,53,267,466
1962-63,26,CIN,NBA,C,80,NA,1299,199,427,0.466,74,98,0.755,398,83,261,472
1963-64,27,LAL,NBA,C,46,NA,386,33,91,0.363,10,15,0.667,107,23,73,76
1964-65,28,DET,NBA,C,62,NA,753,84,221,0.38,40,58,0.69,206,38,136,208
Career,NA,,NBA,,479,NA,7870,1081,2481,0.436,456,630,0.724,2449,367,1337,2618
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CIN,NBA,,304,NA,5764,827,1849,0.447,353,486,0.726,1817,274,955,2007
2 seasons,NA,STL,NBA,,67,NA,967,137,320,0.428,53,71,0.746,319,32,173,327
1 season,NA,DET,NBA,,62,NA,753,84,221,0.38,40,58,0.69,206,38,136,208
1 season,NA,LAL,NBA,,46,NA,386,33,91,0.363,10,15,0.667,107,23,73,76
