Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,23,GSW,NBA,SG,1,0,12:00,3,7,0.429,NA,NA,NA,1,4,0.25,0,1,0,0,0,NA,1,7
1976-77,24,GSW,NBA,SG,1,0,28:00,6,13,0.462,NA,NA,NA,1,2,0.5,1,6,8,1,0,NA,3,13
Career,NA,,NBA,,2,0,40,9,20,0.45,NA,NA,NA,2,6,0.333,1,7,8,1,0,NA,4,20
