Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1972-73,28,SDA,ABA,PF,1,NA,11:00,1,3,0.333,0,0,NA,0,0,NA,0,1,0,0,0,0,2,2
1973-74,29,SDA,ABA,PF,1,NA,22:00,3,9,0.333,0,2,0,2,2,1,2,4,0,0,0,1,2,8
1974-75,30,MMS,ABA,PF,1,NA,14:00,4,11,0.364,0,1,0,0,0,NA,1,3,2,1,0,0,2,8
Career,NA,,ABA,,3,NA,47,8,23,0.348,0,3,0,2,2,1,3,8,2,1,0,1,6,18
