Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,22,TOT,NBA,SF,34,NA,222,6.6,18.8,0.352,4.1,6.6,0.625,3.9,6,9.9,2.1,1.7,0.6,7.4,17.3,NA,NA,99
1975-76,22,SEA,NBA,SF,7,NA,37,7.2,13.3,0.545,1.2,2.4,0.5,2.4,6,8.4,2.4,0,0,6,15.7,NA,NA,103
1975-76,22,NYK,NBA,SF,27,NA,185,6.5,19.9,0.325,4.7,7.5,0.633,4.2,6,10.2,2,2,0.7,7.7,17.7,NA,NA,98
Career,NA,,NBA,,34,NA,222,6.6,18.8,0.352,4.1,6.6,0.625,3.9,6,9.9,2.1,1.7,0.6,7.4,17.3,NA,NA,99
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1 season,NA,NYK,NBA,,27,NA,185,6.5,19.9,0.325,4.7,7.5,0.633,4.2,6,10.2,2,2,0.7,7.7,17.7,NA,NA,98
1 season,NA,SEA,NBA,,7,NA,37,7.2,13.3,0.545,1.2,2.4,0.5,2.4,6,8.4,2.4,0,0,6,15.7,NA,NA,103
