,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,22,TOT,NBA,,4,,5,6,,,,,,,,10
1975-76,22,SEA,NBA,,3,,1,2,,,,,,,,6
1975-76,22,NYK,NBA,,4,,5,6,,,,,,,,10
Career,,,,,4,,5,6,,,,,,,,10
1 Season,,NYK,NBA,,4,,5,6,,,,,,,,10
1 Season,,SEA,NBA,,3,,1,2,,,,,,,,6
