,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,SSL,ABA,,4,,0,,,,2,6,,,,,,,,,10
1975-76,24,DNA,ABA,,3,,0,,,,2,4,,,,,,,,,7
Career,,,,,4,,0,,,,2,6,,,,,,,,,10
1 Season,,SSL,ABA,,4,,0,,,,2,6,,,,,,,,,10
1 Season,,DNA,ABA,,3,,0,,,,2,4,,,,,,,,,7
