Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1975-76,24,DNA,ABA,PG,1,NA,5:00,0,3,0,0,0,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0
Career,NA,,ABA,,1,NA,5,0,3,0,0,0,NA,0,0,NA,NA,1,0,NA,NA,NA,1,0
