,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1974-75,23,SSL,ABA,,7,,0,,,,4,5,,,,,,,,,17
1975-76,24,DNA,ABA,,7,,1,,,,10,13,,,,,,,,,24
Career,,,,,7,,1,,,,10,13,,,,,,,,,24
1 Season,,DNA,ABA,,7,,1,,,,10,13,,,,,,,,,24
1 Season,,SSL,ABA,,7,,0,,,,4,5,,,,,,,,,17
