Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,23,DET,NBA,SG,81,NA,1585,289,733,0.394,134,175,0.766,NA,NA,135,226,NA,NA,204,712
1968-69,24,DET,NBA,SG,69,NA,1639,312,670,0.466,182,229,0.795,NA,NA,157,221,NA,NA,172,806
1969-70,25,DET,NBA,SG,81,NA,2869,666,1394,0.478,355,440,0.807,NA,NA,242,248,NA,NA,203,1687
1970-71,26,DET,NBA,SG,79,NA,2765,524,1201,0.436,344,414,0.831,NA,NA,207,268,NA,NA,173,1392
1971-72,27,DET,NBA,SG,78,NA,3083,634,1386,0.457,397,480,0.827,NA,NA,231,315,NA,NA,198,1665
1972-73,28,HOU,NBA,PG,81,NA,3079,605,1301,0.465,244,276,0.884,NA,NA,268,442,NA,NA,207,1454
1973-74,29,TOT,NBA,SG,75,NA,2958,582,1240,0.469,273,333,0.82,39,165,204,307,81,9,170,1437
1973-74,29,HOU,NBA,SG,3,NA,38,7,12,0.583,0,1,0,0,2,2,4,0,0,4,14
1973-74,29,KCO,NBA,SG,72,NA,2920,575,1228,0.468,273,332,0.822,39,163,202,303,81,9,166,1423
1974-75,30,KCO,NBA,SG,81,NA,3122,553,1164,0.475,247,289,0.855,51,188,239,226,85,13,222,1353
1975-76,31,KCK,NBA,SG,73,NA,2490,459,950,0.483,231,267,0.865,49,128,177,176,87,14,186,1149
Career,NA,,NBA,,698,NA,23590,4624,10039,0.461,2407,2903,0.829,139,481,1860,2429,253,36,1735,11655
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,388,NA,11941,2425,5384,0.45,1412,1738,0.812,NA,NA,972,1278,NA,NA,950,6262
3 seasons,NA,"KCO,KCK",NBA,,226,NA,8532,1587,3342,0.475,751,888,0.846,139,479,618,705,253,36,574,3925
2 seasons,NA,HOU,NBA,,84,NA,3117,612,1313,0.466,244,277,0.881,0,2,270,446,0,0,211,1468
