Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,23,DET,NBA,SG,81,NA,1585,6.6,16.6,0.394,3,4,0.766,NA,NA,3.1,5.1,NA,NA,4.6,16.2
1968-69,24,DET,NBA,SG,69,NA,1639,6.9,14.7,0.466,4,5,0.795,NA,NA,3.4,4.9,NA,NA,3.8,17.7
1969-70,25,DET,NBA,SG,81,NA,2869,8.4,17.5,0.478,4.5,5.5,0.807,NA,NA,3,3.1,NA,NA,2.5,21.2
1970-71,26,DET,NBA,SG,79,NA,2765,6.8,15.6,0.436,4.5,5.4,0.831,NA,NA,2.7,3.5,NA,NA,2.3,18.1
1971-72,27,DET,NBA,SG,78,NA,3083,7.4,16.2,0.457,4.6,5.6,0.827,NA,NA,2.7,3.7,NA,NA,2.3,19.4
1972-73,28,HOU,NBA,PG,81,NA,3079,7.1,15.2,0.465,2.9,3.2,0.884,NA,NA,3.1,5.2,NA,NA,2.4,17
1973-74,29,TOT,NBA,SG,75,NA,2958,7.1,15.1,0.469,3.3,4.1,0.82,0.5,2,2.5,3.7,1,0.1,2.1,17.5
1973-74,29,HOU,NBA,SG,3,NA,38,6.6,11.4,0.583,0,0.9,0,0,1.9,1.9,3.8,0,0,3.8,13.3
1973-74,29,KCO,NBA,SG,72,NA,2920,7.1,15.1,0.468,3.4,4.1,0.822,0.5,2,2.5,3.7,1,0.1,2,17.5
1974-75,30,KCO,NBA,SG,81,NA,3122,6.4,13.4,0.475,2.8,3.3,0.855,0.6,2.2,2.8,2.6,1,0.1,2.6,15.6
1975-76,31,KCK,NBA,SG,73,NA,2490,6.6,13.7,0.483,3.3,3.9,0.865,0.7,1.9,2.6,2.5,1.3,0.2,2.7,16.6
Career,NA,,NBA,,698,NA,23590,7.1,15.3,0.461,3.7,4.4,0.829,0.6,2,2.8,3.7,1.1,0.2,2.6,17.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,388,NA,11941,7.3,16.2,0.45,4.3,5.2,0.812,NA,NA,2.9,3.9,NA,NA,2.9,18.9
3 seasons,NA,"KCO,KCK",NBA,,226,NA,8532,6.7,14.1,0.475,3.2,3.7,0.846,0.6,2,2.6,3,1.1,0.2,2.4,16.6
2 seasons,NA,HOU,NBA,,84,NA,3117,7.1,15.2,0.466,2.8,3.2,0.881,0,1.9,3.1,5.2,0,0,2.4,17
