Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1967-68,23,DET,NBA,SG,81,NA,19.6,3.6,9,0.394,1.7,2.2,0.766,NA,NA,1.7,2.8,NA,NA,2.5,8.8
1968-69,24,DET,NBA,SG,69,NA,23.8,4.5,9.7,0.466,2.6,3.3,0.795,NA,NA,2.3,3.2,NA,NA,2.5,11.7
1969-70,25,DET,NBA,SG,81,NA,35.4,8.2,17.2,0.478,4.4,5.4,0.807,NA,NA,3,3.1,NA,NA,2.5,20.8
1970-71,26,DET,NBA,SG,79,NA,35,6.6,15.2,0.436,4.4,5.2,0.831,NA,NA,2.6,3.4,NA,NA,2.2,17.6
1971-72,27,DET,NBA,SG,78,NA,39.5,8.1,17.8,0.457,5.1,6.2,0.827,NA,NA,3,4,NA,NA,2.5,21.3
1972-73,28,HOU,NBA,PG,81,NA,38,7.5,16.1,0.465,3,3.4,0.884,NA,NA,3.3,5.5,NA,NA,2.6,18
1973-74,29,TOT,NBA,SG,75,NA,39.4,7.8,16.5,0.469,3.6,4.4,0.82,0.5,2.2,2.7,4.1,1.1,0.1,2.3,19.2
1973-74,29,HOU,NBA,SG,3,NA,12.7,2.3,4,0.583,0,0.3,0,0,0.7,0.7,1.3,0,0,1.3,4.7
1973-74,29,KCO,NBA,SG,72,NA,40.6,8,17.1,0.468,3.8,4.6,0.822,0.5,2.3,2.8,4.2,1.1,0.1,2.3,19.8
1974-75,30,KCO,NBA,SG,81,NA,38.5,6.8,14.4,0.475,3,3.6,0.855,0.6,2.3,3,2.8,1,0.2,2.7,16.7
1975-76,31,KCK,NBA,SG,73,NA,34.1,6.3,13,0.483,3.2,3.7,0.865,0.7,1.8,2.4,2.4,1.2,0.2,2.5,15.7
Career,NA,,NBA,,698,NA,33.8,6.6,14.4,0.461,3.4,4.2,0.829,0.6,2.1,2.7,3.5,1.1,0.2,2.5,16.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,DET,NBA,,388,NA,30.8,6.3,13.9,0.45,3.6,4.5,0.812,NA,NA,2.5,3.3,NA,NA,2.4,16.1
3 seasons,NA,"KCO,KCK",NBA,,226,NA,37.8,7,14.8,0.475,3.3,3.9,0.846,0.6,2.1,2.7,3.1,1.1,0.2,2.5,17.4
2 seasons,NA,HOU,NBA,,84,NA,37.1,7.3,15.6,0.466,2.9,3.3,0.881,0,0.7,3.2,5.3,0,0,2.5,17.5
