,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2015-16,21,BOS,NBA,PF,16,57,.364,3.7,1.000,.682,.136,.091,.091,.000,.364,.467,.000,.500,.000,,.500,.136,2,,,,0,0
2016-17,22,BOS,NBA,PF,25,141,.441,5.3,.971,.676,.147,.000,.147,.029,.455,.522,.200,,.400,.000,.733,.235,8,,1.000,.000,0,0
2017-18,23,MIA,NBA,PF,23,284,.476,7.6,.805,.500,.232,.037,.037,.195,.561,.610,.526,.000,.667,.125,.649,.159,9,1.000,.438,.286,0,0
Career,,,NBA,,64,482,.449,6.4,.877,.572,.196,.036,.072,.123,.496,.557,.407,.200,.400,.118,.650,.174,19,1.000,.471,.250,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,41,198,.411,4.6,.982,.679,.143,.036,.125,.018,.418,.500,.125,.500,.286,.000,.652,.196,10,,1.000,.000,0,0
1 season,,MIA,NBA,,23,284,.476,7.6,.805,.500,.232,.037,.037,.195,.561,.610,.526,.000,.667,.125,.649,.159,9,1.000,.438,.286,0,0
