Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1967-68,23,NOB,ABA,C,73,2159,25.7,0.542,0.007,0.336,NA,NA,17.7,5.2,NA,NA,9.8,19.9,NA,5.7,3.6,9.3,0.208,NA,NA,NA,NA,NA
1968-69,24,NOB,ABA,C,76,2736,19.5,0.507,0.028,0.349,NA,NA,16.4,7.1,NA,NA,9.2,17.7,NA,2.7,4.2,7,0.122,NA,NA,NA,NA,NA
1969-70,25,NOB,ABA,PF,82,3266,21.1,0.536,0.021,0.335,NA,NA,18.6,8.1,NA,NA,10.6,16.5,NA,4.9,5.8,10.7,0.157,NA,NA,NA,NA,NA
1970-71,26,UTS,ABA,PF,82,2995,15,0.501,0.048,0.3,NA,NA,13.9,7.4,NA,NA,11,14.1,NA,1.5,5.4,6.9,0.111,NA,NA,NA,NA,NA
1971-72,27,UTS,ABA,PF,78,2567,16.3,0.568,0.094,0.267,8.1,16.7,12.6,6.3,NA,NA,9.3,13.9,NA,4.2,2.5,6.7,0.125,NA,NA,NA,NA,NA
1972-73,28,SDA,ABA,C,58,1618,12.5,0.486,0.057,0.295,9.2,16.2,12.6,8.3,NA,NA,12.5,15.9,NA,0,2.3,2.3,0.067,NA,NA,NA,NA,NA
1973-74,29,TOT,ABA,C,80,1627,14.7,0.525,0.023,0.236,8,13.9,10.9,7.1,1.1,1,12.3,16.7,NA,2.3,1.5,3.7,0.11,NA,0.2,-0.2,0,0.8
1973-74,29,SDA,ABA,C,46,1012,15.2,0.524,0.021,0.231,8,14.3,11.1,7.3,1.4,1.3,12.7,17.3,NA,1.3,0.8,2.1,0.1,NA,0.2,-0.2,0,0.5
1973-74,29,KEN,ABA,C,34,615,13.7,0.528,0.025,0.244,8.1,13.2,10.7,6.7,0.6,0.6,11.5,15.8,NA,0.9,0.7,1.6,0.128,NA,0.2,-0.3,0,0.3
1974-75,30,TOT,ABA,C,57,1777,15.9,0.533,0.015,0.289,8.8,15.7,12.2,9.9,0.8,1,11.7,18.8,NA,2.8,1.1,3.9,0.105,NA,1.5,-0.7,0.7,1.3
1974-75,30,KEN,ABA,C,4,29,39.8,0.635,0,0.286,28,10.1,18.9,6.9,3.2,1.9,7.8,34.8,NA,0.2,0.1,0.3,0.42,NA,-1.4,0.2,-1.2,0.1
1974-75,30,VIR,ABA,C,53,1748,15.5,0.53,0.016,0.289,8.5,15.8,12.1,9.9,0.8,0.9,11.9,18.5,NA,2.6,1,3.6,0.099,NA,1.5,-0.7,0.8,1.2
Career,NA,,ABA,,586,18745,18,0.526,0.035,0.308,8.5,15.8,14.8,7.4,1,1,10.6,16.5,NA,24.1,26.3,50.4,0.129,NA,0.9,-0.5,0.4,2.2
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NOB,ABA,,231,8161,21.8,0.528,0.019,0.34,NA,NA,17.6,7,NA,NA,9.9,17.8,NA,13.3,13.6,27,0.159,NA,NA,NA,NA,NA
2 seasons,NA,UTS,ABA,,160,5562,15.6,0.531,0.069,0.285,8.1,16.7,13.3,6.9,NA,NA,10.2,14,NA,5.7,7.9,13.6,0.117,NA,NA,NA,NA,NA
2 seasons,NA,SDA,ABA,,104,2630,13.6,0.501,0.042,0.269,8.7,15.5,12,7.9,1.4,1.3,12.6,16.4,NA,1.3,3,4.4,0.08,NA,0.2,-0.2,0,0.5
1 season,NA,VIR,ABA,,53,1748,15.5,0.53,0.016,0.289,8.5,15.8,12.1,9.9,0.8,0.9,11.9,18.5,NA,2.6,1,3.6,0.099,NA,1.5,-0.7,0.8,1.2
2 seasons,NA,KEN,ABA,,38,644,14.9,0.538,0.023,0.248,9,13,11.1,6.7,0.7,0.7,11.2,16.7,NA,1.1,0.8,1.9,0.141,NA,0.2,-0.3,-0.1,0.4
