Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1967-68,23,NOB,ABA,C,73,NA,2159,7.5,15.3,0.488,0,0.1,0.333,7.4,15.2,0.489,4.1,5.1,0.795,6.1,8.8,14.9,1.2,NA,NA,1.9,2.6,19.1
1968-69,24,NOB,ABA,C,76,NA,2736,6,13.6,0.441,0.1,0.4,0.241,5.9,13.2,0.446,3.8,4.7,0.806,4.8,8.6,13.5,1.9,NA,NA,1.6,2.6,15.9
1969-70,25,NOB,ABA,PF,82,NA,3266,5.8,12,0.481,0.1,0.3,0.304,5.7,11.8,0.485,3.1,4,0.779,4.7,10,14.7,2,NA,NA,1.6,2.8,14.8
1970-71,26,UTS,ABA,PF,82,NA,2995,4.8,10.9,0.436,0.1,0.5,0.25,4.6,10.4,0.446,2.7,3.3,0.835,3.6,8.1,11.7,2.1,NA,NA,1.5,2.4,12.4
1971-72,27,UTS,ABA,PF,78,NA,2567,5.3,10.5,0.504,0.4,1,0.408,4.9,9.6,0.514,2.3,2.8,0.831,3,6.9,10,1.7,NA,NA,1.2,2.4,13.4
1972-73,28,SDA,ABA,C,58,NA,1618,4.9,11.7,0.415,0.2,0.7,0.3,4.7,11,0.422,2.9,3.4,0.845,3.5,5.7,9.3,2.2,NA,NA,1.9,3,12.8
1973-74,29,TOT,ABA,C,80,NA,1627,6.1,12.8,0.478,0,0.3,0.077,6.1,12.5,0.488,2.6,3,0.853,3.2,5.4,8.5,2,0.9,0.8,2,2.5,14.8
1973-74,29,SDA,ABA,C,46,NA,1012,6.4,13.4,0.476,0,0.3,0.125,6.3,13.1,0.484,2.7,3.1,0.862,3.2,5.5,8.8,2.1,1.1,1,2.1,2.6,15.4
1973-74,29,KEN,ABA,C,34,NA,615,5.7,11.8,0.483,0,0.3,0,5.7,11.5,0.495,2.4,2.9,0.837,3.1,5.1,8.2,1.8,0.5,0.4,1.7,2.2,13.8
1974-75,30,TOT,ABA,C,57,NA,1777,6.2,13.1,0.474,0.1,0.2,0.3,6.2,12.9,0.476,3.3,3.8,0.866,3.1,5.3,8.4,2.3,0.6,0.6,2,2.1,15.8
1974-75,30,KEN,ABA,C,4,NA,29,14.9,26.1,0.571,0,0,NA,14.9,26.1,0.571,7.4,7.4,1,9.9,3.7,13.7,1.2,2.5,1.2,2.5,5,37.2
1974-75,30,VIR,ABA,C,53,NA,1748,6.1,12.9,0.47,0.1,0.2,0.3,6,12.7,0.473,3.2,3.7,0.862,3,5.3,8.3,2.3,0.6,0.6,2,2.1,15.4
Career,NA,,ABA,,586,NA,18745,5.8,12.4,0.466,0.1,0.4,0.305,5.6,12,0.471,3.1,3.8,0.818,4.1,7.7,11.8,1.9,0.8,0.7,1.7,2.6,14.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,NOB,ABA,,231,NA,8161,6.3,13.4,0.469,0.1,0.3,0.276,6.2,13.2,0.473,3.6,4.6,0.793,5.1,9.2,14.3,1.8,NA,NA,1.7,2.7,16.3
2 seasons,NA,UTS,ABA,,160,NA,5562,5,10.7,0.467,0.3,0.7,0.348,4.8,10,0.476,2.6,3.1,0.833,3.4,7.6,10.9,2,NA,NA,1.4,2.4,12.8
2 seasons,NA,SDA,ABA,,104,NA,2630,5.4,12.3,0.441,0.1,0.5,0.263,5.3,11.8,0.448,2.8,3.3,0.851,3.4,5.7,9.1,2.1,1.1,1,2,2.8,13.8
1 season,NA,VIR,ABA,,53,NA,1748,6.1,12.9,0.47,0.1,0.2,0.3,6,12.7,0.473,3.2,3.7,0.862,3,5.3,8.3,2.3,0.6,0.6,2,2.1,15.4
2 seasons,NA,KEN,ABA,,38,NA,644,6.1,12.4,0.491,0,0.3,0,6.1,12.1,0.502,2.6,3.1,0.855,3.4,5,8.4,1.8,0.6,0.4,1.7,2.3,14.8
