Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22,ATL,NBA,C,2,NA,51,7,12,0.583,NA,NA,NA,7,12,0.583,0.583,2,8,0.25,3,6,9,1,1,4,3,8,16
1978-79,23,ATL,NBA,C,9,NA,212,21,51,0.412,NA,NA,NA,21,51,0.412,0.412,9,13,0.692,19,52,71,5,3,24,14,29,51
1979-80,24,ATL,NBA,C,5,NA,134,18,31,0.581,0,0,NA,18,31,0.581,0.581,6,10,0.6,18,20,38,3,2,14,6,25,42
1981-82,26,ATL,NBA,C,2,NA,65,2,6,0.333,0,0,NA,2,6,0.333,0.333,3,4,0.75,5,3,8,2,0,6,5,8,7
1982-83,27,ATL,NBA,C,3,NA,118,13,27,0.481,0,0,NA,13,27,0.481,0.481,3,9,0.333,10,20,30,3,1,10,6,12,29
1983-84,28,ATL,NBA,C,5,NA,152,10,25,0.4,0,0,NA,10,25,0.4,0.4,5,8,0.625,10,24,34,1,2,10,11,23,25
1985-86,30,ATL,NBA,C,9,9,248,26,47,0.553,0,0,NA,26,47,0.553,0.553,7,11,0.636,18,60,78,3,2,15,12,32,59
1986-87,31,ATL,NBA,C,9,9,221,15,28,0.536,0,0,NA,15,28,0.536,0.536,10,14,0.714,19,34,53,3,3,16,7,33,40
1987-88,32,ATL,NBA,C,12,12,333,20,36,0.556,0,0,NA,20,36,0.556,0.556,13,15,0.867,23,48,71,6,10,19,5,46,53
1988-89,33,CLE,NBA,C,5,0,74,6,8,0.75,0,0,NA,6,8,0.75,0.75,3,5,0.6,5,11,16,1,3,7,1,10,15
1989-90,34,CLE,NBA,C,3,0,38,1,3,0.333,0,0,NA,1,3,0.333,0.333,6,8,0.75,0,8,8,1,2,1,3,7,8
1990-91,35,DET,NBA,C,6,0,32,2,2,1,0,0,NA,2,2,1,1,0,0,NA,1,2,3,0,1,1,2,6,4
1992-93,37,HOU,NBA,C,6,0,16,0,3,0,0,1,0,0,2,0,0,0,0,NA,1,3,4,0,2,0,0,2,0
1993-94,38,ORL,NBA,C,3,0,29,2,5,0.4,0,0,NA,2,5,0.4,0.4,0,0,NA,3,0,3,0,1,1,0,9,4
1994-95,39,ORL,NBA,C,14,0,81,3,5,0.6,0,0,NA,3,5,0.6,0.6,1,4,0.25,4,2,6,0,0,6,4,19,7
Career,NA,,NBA,,93,30,1804,146,289,0.505,0,1,0,146,288,0.507,0.505,68,109,0.624,139,293,432,29,33,134,79,269,360
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9 seasons,NA,ATL,NBA,,56,30,1534,132,263,0.502,0,0,NA,132,263,0.502,0.502,58,92,0.63,125,267,392,27,24,118,69,216,322
2 seasons,NA,ORL,NBA,,17,0,110,5,10,0.5,0,0,NA,5,10,0.5,0.5,1,4,0.25,7,2,9,0,1,7,4,28,11
2 seasons,NA,CLE,NBA,,8,0,112,7,11,0.636,0,0,NA,7,11,0.636,0.636,9,13,0.692,5,19,24,2,5,8,4,17,23
1 season,NA,DET,NBA,,6,0,32,2,2,1,0,0,NA,2,2,1,1,0,0,NA,1,2,3,0,1,1,2,6,4
1 season,NA,HOU,NBA,,6,0,16,0,3,0,0,1,0,0,2,0,0,0,0,NA,1,3,4,0,2,0,0,2,0
