Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,28,BOS,NBA,SG,1,0,19:00,4,11,0.364,3,4,0.75,1,2,0.5,1,3,2,1,0,1,1,12
Career,NA,,NBA,,1,0,19,4,11,0.364,3,4,0.75,1,2,0.5,1,3,2,1,0,1,1,12
