,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,TRB,AST,PF,PTS
1953-54,24,BLB,NBA,,0,1,0,0,1,0,1,0
Career,,,,,0,1,0,0,1,0,1,0
