,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2000-01,22,LAL,NBA,SG,68,2783,,65%,34%,,,+6.4,+8.8,67,82,78,42,221,0,735,51,75
2001-02,23,LAL,NBA,SG,80,3063,,96%,4%,,,+7.0,-2.0,109,65,60,32,205,0,1036,48,88
2002-03,24,LAL,NBA,SG,82,3401,,90%,10%,,,+3.8,+10.0,140,93,58,37,263,0,1062,52,79
2003-04,25,LAL,NBA,SG,65,2447,1%,92%,7%,,,+6.2,+5.9,67,65,54,20,200,0,719,39,69
2004-05,26,LAL,NBA,SG,66,2689,3%,96%,1%,,,-2.8,+2.5,144,76,55,31,239,0,950,55,66
2005-06,27,LAL,NBA,SG,80,3277,1%,89%,10%,,,+4.6,+12.5,66,104,69,48,297,12,834,68,82
2006-07,28,LAL,NBA,SG,77,3140,2%,68%,30%,,,+1.1,+6.0,109,86,71,26,297,19,964,66,78
2007-08,29,LAL,NBA,SG,82,3192,1%,96%,3%,,,+9.0,+7.0,112,85,80,29,312,8,1017,64,66
2008-09,30,LAL,NBA,SG,82,2960,6%,94%,,,,+11.0,+11.1,100,71,55,16,226,8,914,57,64
2009-10,31,LAL,NBA,SG,73,2835,1%,78%,21%,,,+8.6,+12.4,109,66,60,35,233,11,831,46,67
2010-11,32,LAL,NBA,SG,82,2779,,87%,13%,,,+8.2,+4.3,103,69,44,39,232,11,871,59,70
2011-12,33,LAL,NBA,SG,58,2232,,99%,1%,,,+3.0,+5.2,88,78,39,22,172,2,580,44,45
2012-13,34,LAL,NBA,SG,78,3013,,67%,32%,1%,,+2.3,+2.8,148,88,67,17,226,13,1092,41,71
2013-14,35,LAL,NBA,SG,6,177,27%,55%,18%,,,-9.6,-3.7,30,3,5,1,8,0,83,0,5
2014-15,36,LAL,NBA,SG,35,1207,2%,89%,9%,,,-12.1,-7.2,74,34,28,11,92,5,441,18,27
2015-16,37,LAL,NBA,SF,66,1863,,2%,97%,1%,,-15.4,-9.8,74,47,44,3,106,2,416,16,35
Career,,,NBA,,1080,41058,1%,82%,17%,,,+3.8,+5.6,1540,1112,867,409,3329,91,12545,724,987
