,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,23,CLE,NBA,,8,15,5,7,7,9,13,4,3,,5,17
1974-75,24,CLE,NBA,,4,12,5,5,,,10,2,,,,9
1975-76,25,CLE,NBA,,1,5,4,4,,,5,2,,,2,6
Career,,,,,8,15,5,7,,,13,4,,,,17
