,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1975-76,25,CLE,NBA,,2,4,2,2,3,2,3,2,0,0,3,6
Career,,,,,2,4,2,2,3,2,3,2,0,0,3,6
