Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1975-76,25,CLE,NBA,C,7,NA,28,10.7,19.6,0.545,7.1,7.1,1,7.1,8.9,16.1,7.1,0,0,7.1,28.5,NA,NA,97
Career,NA,,NBA,,7,NA,28,10.7,19.6,0.545,7.1,7.1,1,7.1,8.9,16.1,7.1,0,0,7.1,28.5,NA,NA,97
